Timestamp,Tables,Kitchen Queue,Completed Orders,Waiting Queue,Ingredients,Waiters
2025-06-10 21:47:43,"Table 1 (size 2): Occupied (Group 3);Table 2 (size 4): Free;Table 3 (size 10): Free;Table 4 (size 4): Free;","Pizza(Group 3) ","","","cheese:11;dough:10;lettuce:12;meat:10;noodles:11;salt:17;sauce:14;tomato:12;","1 active"
2025-06-10 21:47:44,"Table 1 (size 2): Occupied (Group 3);Table 2 (size 4): Free;Table 3 (size 10): Free;Table 4 (size 4): Free;","","","","cheese:10;dough:9;lettuce:12;meat:10;noodles:11;salt:17;sauce:13;tomato:12;","1 active"
2025-06-10 21:47:45,"Table 1 (size 2): Occupied (Group 3);Table 2 (size 4): Occupied (Group 4);Table 3 (size 10): Free;Table 4 (size 4): Free;","Pizza(Group 4) ","","","cheese:10;dough:9;lettuce:12;meat:10;noodles:11;salt:17;sauce:13;tomato:12;","1 active"
2025-06-10 21:47:46,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 4);Table 3 (size 10): Free;Table 4 (size 4): Free;","","","","cheese:9;dough:8;lettuce:12;meat:10;noodles:11;salt:17;sauce:12;tomato:12;","1 active"
2025-06-10 21:47:47,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 4);Table 3 (size 10): Free;Table 4 (size 4): Free;","","","","cheese:12;dough:11;lettuce:15;meat:13;noodles:14;salt:20;sauce:15;tomato:15;","1 active"
2025-06-10 21:47:48,"Table 1 (size 2): Free;Table 2 (size 4): Free;Table 3 (size 10): Occupied (Group 5), Orders: Steak Salad Steak Steak Steak ;Table 4 (size 4): Free;","","","","cheese:12;dough:11;lettuce:15;meat:13;noodles:14;salt:20;sauce:15;tomato:15;","1 active"
2025-06-10 21:47:49,"Table 1 (size 2): Free;Table 2 (size 4): Free;Table 3 (size 10): Occupied (Group 5);Table 4 (size 4): Free;","Salad(Group 5) Steak(Group 5) Steak(Group 5) Steak(Group 5) ","","","cheese:12;dough:11;lettuce:15;meat:12;noodles:14;salt:19;sauce:15;tomato:15;","1 active"
2025-06-10 21:47:50,"Table 1 (size 2): Free;Table 2 (size 4): Free;Table 3 (size 10): Occupied (Group 6), Orders: Salad Salad Pasta Pasta Steak Salad Steak Pizza Pizza Salad ;Table 4 (size 4): Free;","Steak(Group 5) Steak(Group 5) ","Salad(Group 5) Salad(Group 5) ","","cheese:12;dough:11;lettuce:14;meat:11;noodles:14;salt:18;sauce:15;tomato:14;","1 active"
2025-06-10 21:47:51,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Occupied (Group 6);Table 4 (size 4): Free;","Steak(Group 5) Steak(Group 5) Salad(Group 6) Salad(Group 6) Pasta(Group 6) Pasta(Group 6) Steak(Group 6) Salad(Group 6) Steak(Group 6) Pizza(Group 6) Pizza(Group 6) Salad(Group 6) Pizza(Group 7) Steak(Group 7) Steak(Group 7) Salad(Group 7) ","","","cheese:12;dough:11;lettuce:14;meat:11;noodles:14;salt:18;sauce:15;tomato:14;","1 active"
2025-06-10 21:47:53,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Occupied (Group 6);Table 4 (size 4): Free;","Steak(Group 5) Salad(Group 6) Salad(Group 6) Pasta(Group 6) Pasta(Group 6) Steak(Group 6) Salad(Group 6) Steak(Group 6) Pizza(Group 6) Pizza(Group 6) Salad(Group 6) Pizza(Group 7) Steak(Group 7) Steak(Group 7) Salad(Group 7) ","","","cheese:15;dough:14;lettuce:17;meat:13;noodles:17;salt:20;sauce:18;tomato:17;","1 active"
2025-06-10 21:47:54,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Occupied (Group 6);Table 4 (size 4): Free;","Salad(Group 6) Salad(Group 6) Pasta(Group 6) Pasta(Group 6) Steak(Group 6) Salad(Group 6) Steak(Group 6) Pizza(Group 6) Pizza(Group 6) Salad(Group 6) Pizza(Group 7) Steak(Group 7) Steak(Group 7) Salad(Group 7) ","","","cheese:15;dough:14;lettuce:17;meat:12;noodles:17;salt:19;sauce:18;tomato:17;","1 active"
2025-06-10 21:47:55,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Occupied (Group 6);Table 4 (size 4): Occupied (Group 8);","Salad(Group 6) Salad(Group 6) Pasta(Group 6) Pasta(Group 6) Steak(Group 6) Salad(Group 6) Steak(Group 6) Pizza(Group 6) Pizza(Group 6) Salad(Group 6) Pizza(Group 7) Steak(Group 7) Steak(Group 7) Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) ","","","cheese:15;dough:14;lettuce:17;meat:12;noodles:17;salt:19;sauce:18;tomato:17;","1 active"
2025-06-10 21:47:56,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Free;Table 4 (size 4): Occupied (Group 8);","Pasta(Group 6) Steak(Group 6) Salad(Group 6) Steak(Group 6) Pizza(Group 6) Pizza(Group 6) Salad(Group 6) Pizza(Group 7) Steak(Group 7) Steak(Group 7) Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) ","Salad(Group 6) Salad(Group 6) ","","cheese:15;dough:14;lettuce:15;meat:12;noodles:16;salt:19;sauce:17;tomato:15;","1 active"
2025-06-10 21:47:57,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Free;Table 4 (size 4): Occupied (Group 8);","Steak(Group 6) Salad(Group 6) Steak(Group 6) Pizza(Group 6) Pizza(Group 6) Salad(Group 6) Pizza(Group 7) Steak(Group 7) Steak(Group 7) Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) ","","","cheese:18;dough:17;lettuce:18;meat:15;noodles:18;salt:22;sauce:19;tomato:18;","1 active"
2025-06-10 21:47:58,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Free;Table 4 (size 4): Occupied (Group 8);","Salad(Group 6) Steak(Group 6) Pizza(Group 6) Pizza(Group 6) Salad(Group 6) Pizza(Group 7) Steak(Group 7) Steak(Group 7) Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) Pasta(Group 9) ","","","cheese:18;dough:17;lettuce:18;meat:14;noodles:18;salt:21;sauce:19;tomato:18;","1 active"
2025-06-10 21:47:59,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Free;Table 4 (size 4): Occupied (Group 8);","Salad(Group 6) Steak(Group 6) Pizza(Group 6) Pizza(Group 6) Salad(Group 6) Pizza(Group 7) Steak(Group 7) Steak(Group 7) Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) Pasta(Group 9) ","","","cheese:18;dough:17;lettuce:18;meat:14;noodles:18;salt:21;sauce:19;tomato:18;","1 active"
2025-06-10 21:48:00,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Free;Table 4 (size 4): Occupied (Group 8);","Pizza(Group 6) Pizza(Group 6) Salad(Group 6) Pizza(Group 7) Steak(Group 7) Steak(Group 7) Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) Pasta(Group 9) ","","","cheese:18;dough:17;lettuce:17;meat:13;noodles:18;salt:20;sauce:19;tomato:17;","1 active"
2025-06-10 21:48:01,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Occupied (Group 8);","Pizza(Group 6) Pizza(Group 6) Salad(Group 6) Pizza(Group 7) Steak(Group 7) Steak(Group 7) Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) Pasta(Group 9) Salad(Group 10) Pasta(Group 10) Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) ","","","cheese:18;dough:17;lettuce:17;meat:13;noodles:18;salt:20;sauce:19;tomato:17;","1 active"
2025-06-10 21:48:02,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Occupied (Group 8);","Pizza(Group 6) Salad(Group 6) Pizza(Group 7) Steak(Group 7) Steak(Group 7) Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) Pasta(Group 9) Salad(Group 10) Pasta(Group 10) Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) ","","","cheese:20;dough:19;lettuce:20;meat:16;noodles:21;salt:23;sauce:21;tomato:20;","1 active"
2025-06-10 21:48:03,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Occupied (Group 8);","Pizza(Group 6) Salad(Group 6) Pizza(Group 7) Steak(Group 7) Steak(Group 7) Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) Pasta(Group 9) Salad(Group 10) Pasta(Group 10) Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) ","","Group 11(size 8) ","cheese:20;dough:19;lettuce:20;meat:16;noodles:21;salt:23;sauce:21;tomato:20;","1 active"
2025-06-10 21:48:04,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Occupied (Group 8);","Salad(Group 6) Pizza(Group 7) Steak(Group 7) Steak(Group 7) Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) Pasta(Group 9) Salad(Group 10) Pasta(Group 10) Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) ","","Group 11(size 8) ","cheese:19;dough:18;lettuce:20;meat:16;noodles:21;salt:23;sauce:20;tomato:20;","1 active"
2025-06-10 21:48:05,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Occupied (Group 8);","Salad(Group 6) Pizza(Group 7) Steak(Group 7) Steak(Group 7) Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) Pasta(Group 9) Salad(Group 10) Pasta(Group 10) Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) ","","Group 11(size 8) ","cheese:19;dough:18;lettuce:20;meat:16;noodles:21;salt:23;sauce:20;tomato:20;","1 active"
2025-06-10 21:48:06,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Occupied (Group 8);","Steak(Group 7) Steak(Group 7) Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) Pasta(Group 9) Salad(Group 10) Pasta(Group 10) Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) ","","Group 11(size 8) Group 12(size 10) ","cheese:18;dough:17;lettuce:19;meat:16;noodles:21;salt:23;sauce:19;tomato:19;","1 active"
2025-06-10 21:48:07,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 7);Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Occupied (Group 8);","Steak(Group 7) Steak(Group 7) Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) Pasta(Group 9) Salad(Group 10) Pasta(Group 10) Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) ","","Group 11(size 8) Group 12(size 10) ","cheese:21;dough:20;lettuce:22;meat:19;noodles:24;salt:26;sauce:22;tomato:22;","1 active"
2025-06-10 21:48:08,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Free;Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Occupied (Group 8);","Steak(Group 7) Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) Pasta(Group 9) Salad(Group 10) Pasta(Group 10) Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) ","","Group 12(size 10) ","cheese:21;dough:20;lettuce:22;meat:18;noodles:24;salt:25;sauce:22;tomato:22;","1 active"
2025-06-10 21:48:10,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 13), Orders: Steak Steak ;Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Occupied (Group 8);","Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) Pasta(Group 9) Salad(Group 10) Pasta(Group 10) Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) ","","Group 12(size 10) ","cheese:21;dough:20;lettuce:22;meat:17;noodles:24;salt:24;sauce:22;tomato:22;","1 active"
2025-06-10 21:48:11,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Occupied (Group 8);","Salad(Group 7) Pasta(Group 8) Steak(Group 8) Salad(Group 8) Pasta(Group 9) Salad(Group 10) Pasta(Group 10) Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) Steak(Group 13) Steak(Group 13) ","","Group 12(size 10) ","cheese:21;dough:20;lettuce:22;meat:17;noodles:24;salt:24;sauce:22;tomato:22;","1 active"
2025-06-10 21:48:12,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Occupied (Group 8);","Steak(Group 8) Salad(Group 8) Pasta(Group 9) Salad(Group 10) Pasta(Group 10) Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) Steak(Group 13) Steak(Group 13) ","","Group 12(size 10) ","cheese:24;dough:23;lettuce:24;meat:20;noodles:26;salt:27;sauce:24;tomato:24;","1 active"
2025-06-10 21:48:13,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Free;","Salad(Group 8) Pasta(Group 9) Salad(Group 10) Pasta(Group 10) Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) Steak(Group 13) Steak(Group 13) ","","Group 14(size 6) ","cheese:24;dough:23;lettuce:24;meat:19;noodles:26;salt:26;sauce:24;tomato:24;","1 active"
2025-06-10 21:48:14,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Free;","Pasta(Group 9) Salad(Group 10) Pasta(Group 10) Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) Steak(Group 13) Steak(Group 13) ","","Group 14(size 6) ","cheese:24;dough:23;lettuce:23;meat:19;noodles:26;salt:26;sauce:24;tomato:23;","1 active"
2025-06-10 21:48:15,"Table 1 (size 2): Occupied (Group 9);Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Free;","Salad(Group 10) Pasta(Group 10) Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) Steak(Group 13) Steak(Group 13) ","","Group 14(size 6) ","cheese:24;dough:23;lettuce:23;meat:19;noodles:25;salt:26;sauce:23;tomato:23;","1 active"
2025-06-10 21:48:16,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 10);Table 4 (size 4): Free;","Salad(Group 10) Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) Steak(Group 13) Steak(Group 13) ","Salad(Group 10) Salad(Group 10) ","","cheese:24;dough:23;lettuce:22;meat:19;noodles:24;salt:26;sauce:22;tomato:22;","1 active"
2025-06-10 21:48:18,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 15), Orders: Steak Pizza Steak Pasta Steak Pizza ;Table 4 (size 4): Free;","Pasta(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) Steak(Group 13) Steak(Group 13) ","Pasta(Group 10) Pasta(Group 10) ","","cheese:27;dough:26;lettuce:24;meat:22;noodles:27;salt:29;sauce:25;tomato:24;","1 active"
2025-06-10 21:48:19,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 15);Table 4 (size 4): Free;","Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) Steak(Group 13) Steak(Group 13) Steak(Group 15) Pizza(Group 15) Steak(Group 15) Pasta(Group 15) Steak(Group 15) Pizza(Group 15) ","","","cheese:27;dough:26;lettuce:24;meat:22;noodles:26;salt:29;sauce:24;tomato:24;","1 active"
2025-06-10 21:48:20,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 15);Table 4 (size 4): Free;","Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) Steak(Group 13) Steak(Group 13) Steak(Group 15) Pizza(Group 15) Steak(Group 15) Pasta(Group 15) Steak(Group 15) Pizza(Group 15) ","","Group 16(size 10) ","cheese:26;dough:25;lettuce:24;meat:22;noodles:26;salt:29;sauce:23;tomato:24;","1 active"
2025-06-10 21:48:21,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 15);Table 4 (size 4): Free;","Pizza(Group 10) Pizza(Group 10) Pizza(Group 10) Steak(Group 10) Steak(Group 13) Steak(Group 13) Steak(Group 15) Pizza(Group 15) Steak(Group 15) Pasta(Group 15) Steak(Group 15) Pizza(Group 15) ","","Group 16(size 10) Group 17(size 9) ","cheese:26;dough:25;lettuce:24;meat:22;noodles:26;salt:29;sauce:23;tomato:24;","1 active"
2025-06-10 21:48:22,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 15);Table 4 (size 4): Free;","Pizza(Group 10) Pizza(Group 10) Steak(Group 10) Steak(Group 13) Steak(Group 13) Steak(Group 15) Pizza(Group 15) Steak(Group 15) Pasta(Group 15) Steak(Group 15) Pizza(Group 15) ","","Group 16(size 10) Group 17(size 9) ","cheese:28;dough:27;lettuce:27;meat:25;noodles:29;salt:32;sauce:25;tomato:27;","1 active"
2025-06-10 21:48:23,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 15);Table 4 (size 4): Free;","Pizza(Group 10) Pizza(Group 10) Steak(Group 10) Steak(Group 13) Steak(Group 13) Steak(Group 15) Pizza(Group 15) Steak(Group 15) Pasta(Group 15) Steak(Group 15) Pizza(Group 15) ","","Group 16(size 10) Group 17(size 9) ","cheese:28;dough:27;lettuce:27;meat:25;noodles:29;salt:32;sauce:25;tomato:27;","1 active"
2025-06-10 21:48:24,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 15);Table 4 (size 4): Free;","Pizza(Group 10) Steak(Group 10) Steak(Group 13) Steak(Group 13) Steak(Group 15) Pizza(Group 15) Steak(Group 15) Pasta(Group 15) Steak(Group 15) Pizza(Group 15) ","","Group 16(size 10) Group 17(size 9) ","cheese:27;dough:26;lettuce:27;meat:25;noodles:29;salt:32;sauce:24;tomato:27;","1 active"
2025-06-10 21:48:25,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 15);Table 4 (size 4): Free;","Steak(Group 10) Steak(Group 13) Steak(Group 13) Steak(Group 15) Pizza(Group 15) Steak(Group 15) Pasta(Group 15) Steak(Group 15) Pizza(Group 15) ","Pizza(Group 10) Pizza(Group 10) ","Group 16(size 10) Group 17(size 9) ","cheese:26;dough:25;lettuce:27;meat:25;noodles:29;salt:32;sauce:23;tomato:27;","1 active"
2025-06-10 21:48:26,"Table 1 (size 2): Free;Table 2 (size 4): Occupied (Group 13);Table 3 (size 10): Occupied (Group 15);Table 4 (size 4): Free;","Steak(Group 10) Steak(Group 13) Steak(Group 13) Steak(Group 15) Pizza(Group 15) Steak(Group 15) Pasta(Group 15) Steak(Group 15) Pizza(Group 15) ","","Group 16(size 10) Group 17(size 9) Group 18(size 9) ","cheese:26;dough:25;lettuce:27;meat:25;noodles:29;salt:32;sauce:23;tomato:27;","1 active"
